FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Date
46,South Dakota,2000,11,562954.0,409338.0,72.7,398392.0,70.8,10946.0,2.7,2000-11-01
47,Tennessee,2000,11,4375992.0,2849039.0,65.1,2737433.0,62.6,111606.0,3.9,2000-11-01
48,Texas,2000,11,15320122.0,10434820.0,68.1,10007865.0,65.3,426955.0,4.1,2000-11-01
49,Utah,2000,11,1593950.0,1148652.0,72.1,1107336.0,69.5,41316.0,3.6,2000-11-01
50,Vermont,2000,11,475751.0,335326.0,70.5,325904.0,68.5,9422.0,2.8,2000-11-01
51,Virginia,2000,11,5336009.0,3641386.0,68.2,3561623.0,66.7,79763.0,2.2,2000-11-01
53,Washington,2000,11,4490828.0,3059036.0,68.1,2899821.0,64.6,159215.0,5.2,2000-11-01
54,West Virginia,2000,11,1430779.0,799378.0,55.9,756398.0,52.9,42980.0,5.4,2000-11-01
55,Wisconsin,2000,11,4101655.0,2993138.0,73.0,2886806.0,70.4,106332.0,3.6,2000-11-01
56,Wyoming,2000,11,374037.0,267268.0,71.5,257315.0,68.8,9953.0,3.7,2000-11-01
1,Alabama,2000,12,3389564.0,2143689.0,63.2,2043946.0,60.3,99743.0,4.7,2000-12-01
2,Alaska,2000,12,438801.0,319900.0,72.9,299950.0,68.4,19950.0,6.2,2000-12-01
4,Arizona,2000,12,3886227.0,2541811.0,65.4,2441060.0,62.8,100751.0,4.0,2000-12-01
5,Arkansas,2000,12,2033987.0,1259660.0,61.9,1206489.0,59.3,53171.0,4.2,2000-12-01
6,California,2000,12,25326772.0,17049007.0,67.3,16245299.0,64.1,803708.0,4.7,2000-12-01
37,Los Angeles County,2000,12,7101896.0,4719316.0,66.5,4482339.0,63.1,236977.0,5.0,2000-12-01
8,Colorado,2000,12,3300270.0,2363375.0,71.6,2300826.0,69.7,62549.0,2.6,2000-12-01
9,Connecticut,2000,12,2605167.0,1760680.0,67.6,1722086.0,66.1,38594.0,2.2,2000-12-01
10,Delaware,2000,12,601235.0,420367.0,69.9,405280.0,67.4,15087.0,3.6,2000-12-01
11,District of Columbia,2000,12,459633.0,314569.0,68.4,296338.0,64.5,18231.0,5.8,2000-12-01
12,Florida,2000,12,12610083.0,8006910.0,63.5,7701662.0,61.1,305248.0,3.8,2000-12-01
13,Georgia,2000,12,6149703.0,4227863.0,68.7,4084223.0,66.4,143640.0,3.4,2000-12-01
15,Hawaii,2000,12,905604.0,608963.0,67.2,584336.0,64.5,24627.0,4.0,2000-12-01
16,Idaho,2000,12,959576.0,668950.0,69.7,637849.0,66.5,31101.0,4.6,2000-12-01
17,Illinois,2000,12,9371752.0,6465461.0,69.0,6156594.0,65.7,308867.0,4.8,2000-12-01
18,Indiana,2000,12,4617336.0,3126669.0,67.7,3029575.0,65.6,97094.0,3.1,2000-12-01
19,Iowa,2000,12,2237641.0,1608093.0,71.9,1560287.0,69.7,47806.0,3.0,2000-12-01
20,Kansas,2000,12,2007759.0,1401761.0,69.8,1345874.0,67.0,55887.0,4.0,2000-12-01
21,Kentucky,2000,12,3095482.0,1961023.0,63.4,1874170.0,60.5,86853.0,4.4,2000-12-01
22,Louisiana,2000,12,3294204.0,2031771.0,61.7,1921239.0,58.3,110532.0,5.4,2000-12-01
23,Maine,2000,12,999451.0,674366.0,67.5,652950.0,65.3,21416.0,3.2,2000-12-01
24,Maryland,2000,12,4022749.0,2834238.0,70.5,2730039.0,67.9,104199.0,3.7,2000-12-01
25,Massachusetts,2000,12,4946380.0,3354098.0,67.8,3260174.0,65.9,93924.0,2.8,2000-12-01
26,Michigan,2000,12,7540542.0,5163659.0,68.5,4948398.0,65.6,215261.0,4.2,2000-12-01
27,Minnesota,2000,12,3753957.0,2836986.0,75.6,2742521.0,73.1,94465.0,3.3,2000-12-01
28,Mississippi,2000,12,2101783.0,1303294.0,62.0,1238112.0,58.9,65182.0,5.0,2000-12-01
29,Missouri,2000,12,4251552.0,2988730.0,70.3,2866950.0,67.4,121780.0,4.1,2000-12-01
30,Montana,2000,12,690191.0,468761.0,67.9,447055.0,64.8,21706.0,4.6,2000-12-01
31,Nebraska,2000,12,1288140.0,945663.0,73.4,918081.0,71.3,27582.0,2.9,2000-12-01
32,Nevada,2000,12,1551806.0,1096587.0,70.7,1046919.0,67.5,49668.0,4.5,2000-12-01
33,New Hampshire,2000,12,956452.0,692441.0,72.4,674094.0,70.5,18347.0,2.6,2000-12-01
34,New Jersey,2000,12,6467805.0,4285987.0,66.3,4125449.0,63.8,160538.0,3.7,2000-12-01
35,New Mexico,2000,12,1348519.0,857301.0,63.6,814646.0,60.4,42655.0,5.0,2000-12-01
36,New York,2000,12,14586321.0,9127193.0,62.6,8738706.0,59.9,388487.0,4.3,2000-12-01
51000,New York city,2000,12,6218912.0,3654554.0,58.8,3460622.0,55.6,193932.0,5.3,2000-12-01
37,North Carolina,2000,12,6160972.0,4174095.0,67.8,3997968.0,64.9,176127.0,4.2,2000-12-01
38,North Dakota,2000,12,485603.0,344965.0,71.0,335237.0,69.0,9728.0,2.8,2000-12-01
39,Ohio,2000,12,8643878.0,5791517.0,67.0,5566580.0,64.4,224937.0,3.9,2000-12-01
40,Oklahoma,2000,12,2589094.0,1661353.0,64.2,1612737.0,62.3,48616.0,2.9,2000-12-01
41,Oregon,2000,12,2658505.0,1818657.0,68.4,1723505.0,64.8,95152.0,5.2,2000-12-01
42,Pennsylvania,2000,12,9504491.0,6159952.0,64.8,5894868.0,62.0,265084.0,4.3,2000-12-01
44,Rhode Island,2000,12,815380.0,542256.0,66.5,520662.0,63.9,21594.0,4.0,2000-12-01
45,South Carolina,2000,12,3047355.0,1976611.0,64.9,1900892.0,62.4,75719.0,3.8,2000-12-01
46,South Dakota,2000,12,563267.0,410341.0,72.9,399215.0,70.9,11126.0,2.7,2000-12-01
47,Tennessee,2000,12,4379466.0,2853719.0,65.2,2741397.0,62.6,112322.0,3.9,2000-12-01
48,Texas,2000,12,15346051.0,10459073.0,68.2,10032703.0,65.4,426370.0,4.1,2000-12-01
49,Utah,2000,12,1596796.0,1151593.0,72.1,1109192.0,69.5,42401.0,3.7,2000-12-01
50,Vermont,2000,12,476093.0,335961.0,70.6,326377.0,68.6,9584.0,2.9,2000-12-01
51,Virginia,2000,12,5343031.0,3654464.0,68.4,3572683.0,66.9,81781.0,2.2,2000-12-01
53,Washington,2000,12,4496650.0,3060314.0,68.1,2899350.0,64.5,160964.0,5.3,2000-12-01
54,West Virginia,2000,12,1430519.0,800499.0,56.0,757826.0,53.0,42673.0,5.3,2000-12-01
55,Wisconsin,2000,12,4104940.0,3000857.0,73.1,2891751.0,70.4,109106.0,3.6,2000-12-01
56,Wyoming,2000,12,374286.0,267885.0,71.6,257919.0,68.9,9966.0,3.7,2000-12-01
1,Alabama,2001,1,3390857.0,2144872.0,63.3,2044069.0,60.3,100803.0,4.7,2001-01-01
2,Alaska,2001,1,439488.0,320225.0,72.9,300405.0,68.4,19820.0,6.2,2001-01-01
4,Arizona,2001,1,3893713.0,2551000.0,65.5,2448278.0,62.9,102722.0,4.0,2001-01-01
5,Arkansas,2001,1,2035025.0,1261025.0,62.0,1206891.0,59.3,54134.0,4.3,2001-01-01
6,California,2001,1,25363812.0,17082141.0,67.3,16272055.0,64.2,810086.0,4.7,2001-01-01
37,Los Angeles County,2001,1,7109578.0,4730699.0,66.5,4493602.0,63.2,237097.0,5.0,2001-01-01
8,Colorado,2001,1,3306930.0,2366436.0,71.6,2303059.0,69.6,63377.0,2.7,2001-01-01
9,Connecticut,2001,1,2606711.0,1759688.0,67.5,1719033.0,65.9,40655.0,2.3,2001-01-01
10,Delaware,2001,1,601921.0,421906.0,70.1,406850.0,67.6,15056.0,3.6,2001-01-01
11,District of Columbia,2001,1,460039.0,314219.0,68.3,295789.0,64.3,18430.0,5.9,2001-01-01
12,Florida,2001,1,12631954.0,8028896.0,63.6,7714915.0,61.1,313981.0,3.9,2001-01-01
13,Georgia,2001,1,6159900.0,4234843.0,68.7,4088909.0,66.4,145934.0,3.4,2001-01-01
15,Hawaii,2001,1,906808.0,610549.0,67.3,585556.0,64.6,24993.0,4.1,2001-01-01
16,Idaho,2001,1,961059.0,670921.0,69.8,639635.0,66.6,31286.0,4.7,2001-01-01
17,Illinois,2001,1,9376447.0,6470028.0,69.0,6149528.0,65.6,320500.0,5.0,2001-01-01
18,Indiana,2001,1,4619688.0,3132953.0,67.8,3030326.0,65.6,102627.0,3.3,2001-01-01
19,Iowa,2001,1,2238175.0,1609962.0,71.9,1560929.0,69.7,49033.0,3.0,2001-01-01
20,Kansas,2001,1,2008744.0,1402723.0,69.8,1346355.0,67.0,56368.0,4.0,2001-01-01
21,Kentucky,2001,1,3096789.0,1962272.0,63.4,1873489.0,60.5,88783.0,4.5,2001-01-01
22,Louisiana,2001,1,3294725.0,2034819.0,61.8,1923475.0,58.4,111344.0,5.5,2001-01-01
23,Maine,2001,1,1000307.0,675124.0,67.5,653275.0,65.3,21849.0,3.2,2001-01-01
24,Maryland,2001,1,4027759.0,2837186.0,70.4,2732882.0,67.9,104304.0,3.7,2001-01-01
25,Massachusetts,2001,1,4949511.0,3364743.0,68.0,3266354.0,66.0,98389.0,2.9,2001-01-01
26,Michigan,2001,1,7544304.0,5171945.0,68.6,4946593.0,65.6,225352.0,4.4,2001-01-01
27,Minnesota,2001,1,3757973.0,2844748.0,75.7,2749134.0,73.2,95614.0,3.4,2001-01-01
28,Mississippi,2001,1,2102450.0,1303547.0,62.0,1238263.0,58.9,65284.0,5.0,2001-01-01
29,Missouri,2001,1,4254298.0,2993134.0,70.4,2868363.0,67.4,124771.0,4.2,2001-01-01
30,Montana,2001,1,690699.0,468542.0,67.8,446930.0,64.7,21612.0,4.6,2001-01-01
31,Nebraska,2001,1,1288741.0,947446.0,73.5,919687.0,71.4,27759.0,2.9,2001-01-01
32,Nevada,2001,1,1556993.0,1101460.0,70.7,1050448.0,67.5,51012.0,4.6,2001-01-01
33,New Hampshire,2001,1,957593.0,694005.0,72.5,674654.0,70.5,19351.0,2.8,2001-01-01
34,New Jersey,2001,1,6471979.0,4285740.0,66.2,4125719.0,63.7,160021.0,3.7,2001-01-01
35,New Mexico,2001,1,1349620.0,858882.0,63.6,816074.0,60.5,42808.0,5.0,2001-01-01
36,New York,2001,1,14593359.0,9124079.0,62.5,8739508.0,59.9,384571.0,4.2,2001-01-01
51000,New York city,2001,1,6222339.0,3651769.0,58.7,3459627.0,55.6,192142.0,5.3,2001-01-01
37,North Carolina,2001,1,6169172.0,4184372.0,67.8,4001550.0,64.9,182822.0,4.4,2001-01-01
38,North Dakota,2001,1,485633.0,345516.0,71.1,335906.0,69.2,9610.0,2.8,2001-01-01
39,Ohio,2001,1,8646845.0,5802000.0,67.1,5577863.0,64.5,224137.0,3.9,2001-01-01
40,Oklahoma,2001,1,2590233.0,1663919.0,64.2,1614537.0,62.3,49382.0,3.0,2001-01-01
41,Oregon,2001,1,2661415.0,1819478.0,68.4,1722719.0,64.7,96759.0,5.3,2001-01-01
42,Pennsylvania,2001,1,9506956.0,6173823.0,64.9,5905970.0,62.1,267853.0,4.3,2001-01-01
44,Rhode Island,2001,1,815902.0,542790.0,66.5,520481.0,63.8,22309.0,4.1,2001-01-01
45,South Carolina,2001,1,3050630.0,1970082.0,64.6,1889230.0,61.9,80852.0,4.1,2001-01-01
46,South Dakota,2001,1,563585.0,411158.0,73.0,399854.0,70.9,11304.0,2.7,2001-01-01
47,Tennessee,2001,1,4382795.0,2858315.0,65.2,2744687.0,62.6,113628.0,4.0,2001-01-01
48,Texas,2001,1,15371832.0,10480379.0,68.2,10049532.0,65.4,430847.0,4.1,2001-01-01
49,Utah,2001,1,1599609.0,1153916.0,72.1,1110369.0,69.4,43547.0,3.8,2001-01-01
50,Vermont,2001,1,476383.0,336504.0,70.6,326667.0,68.6,9837.0,2.9,2001-01-01
51,Virginia,2001,1,5349891.0,3665333.0,68.5,3580052.0,66.9,85281.0,2.3,2001-01-01
53,Washington,2001,1,4502280.0,3061476.0,68.0,2897453.0,64.4,164023.0,5.4,2001-01-01
54,West Virginia,2001,1,1430183.0,800986.0,56.0,758651.0,53.0,42335.0,5.3,2001-01-01
55,Wisconsin,2001,1,4108050.0,3008400.0,73.2,2895407.0,70.5,112993.0,3.8,2001-01-01
56,Wyoming,2001,1,374536.0,268442.0,71.7,258411.0,69.0,10031.0,3.7,2001-01-01
1,Alabama,2001,2,3391931.0,2144889.0,63.2,2042970.0,60.2,101919.0,4.8,2001-02-01
2,Alaska,2001,2,440123.0,320477.0,72.8,300789.0,68.3,19688.0,6.1,2001-02-01
4,Arizona,2001,2,3901026.0,2558529.0,65.6,2453731.0,62.9,104798.0,4.1,2001-02-01
5,Arkansas,2001,2,2035954.0,1261884.0,62.0,1206637.0,59.3,55247.0,4.4,2001-02-01
6,California,2001,2,25399979.0,17104497.0,67.3,16283569.0,64.1,820928.0,4.8,2001-02-01
37,Los Angeles County,2001,2,7116542.0,4737977.0,66.6,4499148.0,63.2,238829.0,5.0,2001-02-01
8,Colorado,2001,2,3313523.0,2369202.0,71.5,2303510.0,69.5,65692.0,2.8,2001-02-01
9,Connecticut,2001,2,2608081.0,1758196.0,67.4,1715250.0,65.8,42946.0,2.4,2001-02-01
10,Delaware,2001,2,602543.0,422879.0,70.2,408023.0,67.7,14856.0,3.5,2001-02-01
11,District of Columbia,2001,2,460450.0,313374.0,68.1,294778.0,64.0,18596.0,5.9,2001-02-01
12,Florida,2001,2,12653102.0,8047070.0,63.6,7723395.0,61.0,323675.0,4.0,2001-02-01
13,Georgia,2001,2,6169870.0,4238666.0,68.7,4089965.0,66.3,148701.0,3.5,2001-02-01
15,Hawaii,2001,2,907897.0,611720.0,67.4,586380.0,64.6,25340.0,4.1,2001-02-01
16,Idaho,2001,2,962515.0,672745.0,69.9,641124.0,66.6,31621.0,4.7,2001-02-01
17,Illinois,2001,2,9380799.0,6474213.0,69.0,6143757.0,65.5,330456.0,5.1,2001-02-01
18,Indiana,2001,2,4621772.0,3139550.0,67.9,3030133.0,65.6,109417.0,3.5,2001-02-01
19,Iowa,2001,2,2238559.0,1611321.0,72.0,1561146.0,69.7,50175.0,3.1,2001-02-01
20,Kansas,2001,2,2009611.0,1402667.0,69.8,1345979.0,67.0,56688.0,4.0,2001-02-01
21,Kentucky,2001,2,3097987.0,1961809.0,63.3,1871073.0,60.4,90736.0,4.6,2001-02-01
22,Louisiana,2001,2,3295074.0,2035667.0,61.8,1924136.0,58.4,111531.0,5.5,2001-02-01
23,Maine,2001,2,1001144.0,675848.0,67.5,653312.0,65.3,22536.0,3.3,2001-02-01
24,Maryland,2001,2,4032522.0,2838153.0,70.4,2733475.0,67.8,104678.0,3.7,2001-02-01
25,Massachusetts,2001,2,4952448.0,3371984.0,68.1,3268488.0,66.0,103496.0,3.1,2001-02-01
26,Michigan,2001,2,7547684.0,5176440.0,68.6,4941271.0,65.5,235169.0,4.5,2001-02-01
27,Minnesota,2001,2,3761805.0,2849854.0,75.8,2752711.0,73.2,97143.0,3.4,2001-02-01
28,Mississippi,2001,2,2103049.0,1302970.0,62.0,1237536.0,58.8,65434.0,5.0,2001-02-01
29,Missouri,2001,2,4256870.0,2994293.0,70.3,2867639.0,67.4,126654.0,4.2,2001-02-01
30,Montana,2001,2,691189.0,468248.0,67.7,446676.0,64.6,21572.0,4.6,2001-02-01
31,Nebraska,2001,2,1289300.0,948643.0,73.6,920691.0,71.4,27952.0,2.9,2001-02-01
32,Nevada,2001,2,1562123.0,1105390.0,70.8,1053204.0,67.4,52186.0,4.7,2001-02-01
33,New Hampshire,2001,2,958778.0,694792.0,72.5,674445.0,70.3,20347.0,2.9,2001-02-01
34,New Jersey,2001,2,6475881.0,4284109.0,66.2,4124101.0,63.7,160008.0,3.7,2001-02-01
35,New Mexico,2001,2,1350660.0,859713.0,63.7,816958.0,60.5,42755.0,5.0,2001-02-01
36,New York,2001,2,14599756.0,9114885.0,62.4,8731518.0,59.8,383367.0,4.2,2001-02-01
51000,New York city,2001,2,6225080.0,3646023.0,58.6,3454600.0,55.5,191423.0,5.3,2001-02-01
37,North Carolina,2001,2,6177144.0,4192078.0,67.9,4001140.0,64.8,190938.0,4.6,2001-02-01
38,North Dakota,2001,2,485686.0,345860.0,71.2,336325.0,69.2,9535.0,2.8,2001-02-01
39,Ohio,2001,2,8649445.0,5810143.0,67.2,5585074.0,64.6,225069.0,3.9,2001-02-01
40,Oklahoma,2001,2,2591340.0,1666318.0,64.3,1615747.0,62.4,50571.0,3.0,2001-02-01
41,Oregon,2001,2,2664224.0,1819398.0,68.3,1720257.0,64.6,99141.0,5.4,2001-02-01
42,Pennsylvania,2001,2,9508913.0,6184296.0,65.0,5912610.0,62.2,271686.0,4.4,2001-02-01
44,Rhode Island,2001,2,816363.0,543094.0,66.5,519896.0,63.7,23198.0,4.3,2001-02-01
45,South Carolina,2001,2,3053757.0,1963735.0,64.3,1877637.0,61.5,86098.0,4.4,2001-02-01
46,South Dakota,2001,2,563915.0,411712.0,73.0,400221.0,71.0,11491.0,2.8,2001-02-01
47,Tennessee,2001,2,4385959.0,2861182.0,65.2,2745606.0,62.6,115576.0,4.0,2001-02-01
48,Texas,2001,2,15397238.0,10497518.0,68.2,10056736.0,65.3,440782.0,4.2,2001-02-01
49,Utah,2001,2,1602431.0,1155418.0,72.1,1110762.0,69.3,44656.0,3.9,2001-02-01
50,Vermont,2001,2,476720.0,336896.0,70.7,326768.0,68.5,10128.0,3.0,2001-02-01
51,Virginia,2001,2,5356555.0,3673207.0,68.6,3583293.0,66.9,89914.0,2.4,2001-02-01
53,Washington,2001,2,4507690.0,3061928.0,67.9,2894098.0,64.2,167830.0,5.5,2001-02-01
54,West Virginia,2001,2,1429881.0,800689.0,56.0,758738.0,53.1,41951.0,5.2,2001-02-01
55,Wisconsin,2001,2,4111018.0,3014348.0,73.3,2897006.0,70.5,117342.0,3.9,2001-02-01
56,Wyoming,2001,2,374790.0,268867.0,71.7,258749.0,69.0,10118.0,3.8,2001-02-01
1,Alabama,2001,3,3392999.0,2142885.0,63.2,2040093.0,60.1,102792.0,4.8,2001-03-01
2,Alaska,2001,3,440752.0,320702.0,72.8,301114.0,68.3,19588.0,6.1,2001-03-01
4,Arizona,2001,3,3908324.0,2563985.0,65.6,2457498.0,62.9,106487.0,4.2,2001-03-01
5,Arkansas,2001,3,2036892.0,1262121.0,62.0,1205824.0,59.2,56297.0,4.5,2001-03-01
6,California,2001,3,25434157.0,17114473.0,67.3,16280288.0,64.0,834185.0,4.9,2001-03-01
37,Los Angeles County,2001,3,7123757.0,4740559.0,66.5,4498765.0,63.2,241794.0,5.1,2001-03-01
8,Colorado,2001,3,3320054.0,2371763.0,71.4,2302614.0,69.4,69149.0,2.9,2001-03-01
9,Connecticut,2001,3,2609434.0,1756193.0,67.3,1711048.0,65.6,45145.0,2.6,2001-03-01
10,Delaware,2001,3,603182.0,423147.0,70.2,408647.0,67.7,14500.0,3.4,2001-03-01
11,District of Columbia,2001,3,460794.0,312424.0,67.8,293710.0,63.7,18714.0,6.0,2001-03-01
12,Florida,2001,3,12673854.0,8059904.0,63.6,7726938.0,61.0,332966.0,4.1,2001-03-01
13,Georgia,2001,3,6179782.0,4238709.0,68.6,4087487.0,66.1,151222.0,3.6,2001-03-01
15,Hawaii,2001,3,908857.0,612396.0,67.4,586835.0,64.6,25561.0,4.2,2001-03-01
16,Idaho,2001,3,963959.0,674331.0,70.0,642299.0,66.6,32032.0,4.8,2001-03-01
17,Illinois,2001,3,9385016.0,6475421.0,69.0,6138799.0,65.4,336622.0,5.2,2001-03-01
18,Indiana,2001,3,4623963.0,3140915.0,67.9,3028268.0,65.5,112647.0,3.6,2001-03-01
19,Iowa,2001,3,2238982.0,1612062.0,72.0,1561024.0,69.7,51038.0,3.2,2001-03-01
20,Kansas,2001,3,2010482.0,1401629.0,69.7,1344778.0,66.9,56851.0,4.1,2001-03-01
21,Kentucky,2001,3,3099215.0,1959498.0,63.2,1866898.0,60.2,92600.0,4.7,2001-03-01
22,Louisiana,2001,3,3295349.0,2034053.0,61.7,1923160.0,58.4,110893.0,5.5,2001-03-01
23,Maine,2001,3,1001984.0,676286.0,67.5,652936.0,65.2,23350.0,3.5,2001-03-01
24,Maryland,2001,3,4037229.0,2837460.0,70.3,2732093.0,67.7,105367.0,3.7,2001-03-01
25,Massachusetts,2001,3,4955479.0,3375504.0,68.1,3266846.0,65.9,108658.0,3.2,2001-03-01
26,Michigan,2001,3,7551169.0,5174447.0,68.5,4932336.0,65.3,242111.0,4.7,2001-03-01
27,Minnesota,2001,3,3765705.0,2851918.0,75.7,2753027.0,73.1,98891.0,3.5,2001-03-01
28,Mississippi,2001,3,2103545.0,1300979.0,61.8,1235518.0,58.7,65461.0,5.0,2001-03-01
29,Missouri,2001,3,4259500.0,2992412.0,70.3,2864890.0,67.3,127522.0,4.3,2001-03-01
30,Montana,2001,3,691641.0,467780.0,67.6,446278.0,64.5,21502.0,4.6,2001-03-01
31,Nebraska,2001,3,1289868.0,949151.0,73.6,920974.0,71.4,28177.0,3.0,2001-03-01
32,Nevada,2001,3,1567168.0,1108303.0,70.7,1055215.0,67.3,53088.0,4.8,2001-03-01
33,New Hampshire,2001,3,959942.0,694633.0,72.4,673452.0,70.2,21181.0,3.0,2001-03-01
34,New Jersey,2001,3,6479630.0,4281560.0,66.1,4121139.0,63.6,160421.0,3.7,2001-03-01
35,New Mexico,2001,3,1351565.0,859748.0,63.6,817341.0,60.5,42407.0,4.9,2001-03-01
36,New York,2001,3,14605801.0,9101896.0,62.3,8716706.0,59.7,385190.0,4.2,2001-03-01
51000,New York city,2001,3,6228135.0,3638691.0,58.4,3447154.0,55.3,191537.0,5.3,2001-03-01
37,North Carolina,2001,3,6184958.0,4196100.0,67.8,3996509.0,64.6,199591.0,4.8,2001-03-01
38,North Dakota,2001,3,485716.0,345831.0,71.2,336339.0,69.2,9492.0,2.7,2001-03-01
39,Ohio,2001,3,8652200.0,5814779.0,67.2,5587395.0,64.6,227384.0,3.9,2001-03-01
40,Oklahoma,2001,3,2592340.0,1668282.0,64.4,1616225.0,62.3,52057.0,3.1,2001-03-01
41,Oregon,2001,3,2667031.0,1818360.0,68.2,1716489.0,64.4,101871.0,5.6,2001-03-01
42,Pennsylvania,2001,3,9511005.0,6189793.0,65.1,5913684.0,62.2,276109.0,4.5,2001-03-01
44,Rhode Island,2001,3,816844.0,543010.0,66.5,518985.0,63.5,24025.0,4.4,2001-03-01
45,South Carolina,2001,3,3056812.0,1956665.0,64.0,1866189.0,61.1,90476.0,4.6,2001-03-01
46,South Dakota,2001,3,564216.0,412006.0,73.0,400335.0,71.0,11671.0,2.8,2001-03-01
47,Tennessee,2001,3,4389128.0,2861272.0,65.2,2743269.0,62.5,118003.0,4.1,2001-03-01
48,Texas,2001,3,15421493.0,10510330.0,68.2,10055519.0,65.2,454811.0,4.3,2001-03-01
49,Utah,2001,3,1605220.0,1156109.0,72.0,1110451.0,69.2,45658.0,3.9,2001-03-01
50,Vermont,2001,3,477029.0,337129.0,70.7,326738.0,68.5,10391.0,3.1,2001-03-01
51,Virginia,2001,3,5363094.0,3678320.0,68.6,3583223.0,66.8,95097.0,2.6,2001-03-01
53,Washington,2001,3,4513107.0,3060961.0,67.8,2889572.0,64.0,171389.0,5.6,2001-03-01
54,West Virginia,2001,3,1429530.0,799676.0,55.9,758147.0,53.0,41529.0,5.2,2001-03-01
55,Wisconsin,2001,3,4114049.0,3017735.0,73.4,2896352.0,70.4,121383.0,4.0,2001-03-01
56,Wyoming,2001,3,374989.0,269130.0,71.8,258940.0,69.1,10190.0,3.8,2001-03-01
1,Alabama,2001,4,3394332.0,2138923.0,63.0,2035440.0,60.0,103483.0,4.8,2001-04-01
2,Alaska,2001,4,441445.0,320913.0,72.7,301385.0,68.3,19528.0,6.1,2001-04-01
4,Arizona,2001,4,3915829.0,2567666.0,65.6,2459792.0,62.8,107874.0,4.2,2001-04-01
5,Arkansas,2001,4,2037960.0,1261740.0,61.9,1204566.0,59.1,57174.0,4.5,2001-04-01
6,California,2001,4,25471121.0,17113930.0,67.2,16264886.0,63.9,849044.0,5.0,2001-04-01
37,Los Angeles County,2001,4,7131263.0,4738419.0,66.4,4492775.0,63.0,245644.0,5.2,2001-04-01
8,Colorado,2001,4,3326803.0,2374229.0,71.4,2301133.0,69.2,73096.0,3.1,2001-04-01
9,Connecticut,2001,4,2611006.0,1753833.0,67.2,1706729.0,65.4,47104.0,2.7,2001-04-01
10,Delaware,2001,4,603856.0,422760.0,70.0,408681.0,67.7,14079.0,3.3,2001-04-01
11,District of Columbia,2001,4,461211.0,311680.0,67.6,292868.0,63.5,18812.0,6.0,2001-04-01
12,Florida,2001,4,12695735.0,8068205.0,63.6,7726945.0,60.9,341260.0,4.2,2001-04-01
13,Georgia,2001,4,6190024.0,4235317.0,68.4,4082192.0,65.9,153125.0,3.6,2001-04-01
15,Hawaii,2001,4,909995.0,612646.0,67.3,587043.0,64.5,25603.0,4.2,2001-04-01
16,Idaho,2001,4,965472.0,675647.0,70.0,643180.0,66.6,32467.0,4.8,2001-04-01
17,Illinois,2001,4,9389889.0,6471337.0,68.9,6132581.0,65.3,338756.0,5.2,2001-04-01
18,Indiana,2001,4,4626380.0,3140551.0,67.9,3024484.0,65.4,116067.0,3.7,2001-04-01
19,Iowa,2001,4,2239520.0,1612571.0,72.0,1561068.0,69.7,51503.0,3.2,2001-04-01
20,Kansas,2001,4,2011515.0,1399867.0,69.6,1342972.0,66.8,56895.0,4.1,2001-04-01
21,Kentucky,2001,4,3100618.0,1955677.0,63.1,1861415.0,60.0,94262.0,4.8,2001-04-01
22,Louisiana,2001,4,3295896.0,2030559.0,61.6,1920938.0,58.3,109621.0,5.4,2001-04-01
23,Maine,2001,4,1002888.0,676340.0,67.4,652205.0,65.0,24135.0,3.6,2001-04-01
24,Maryland,2001,4,4042254.0,2835580.0,70.1,2729057.0,67.5,106523.0,3.8,2001-04-01
25,Massachusetts,2001,4,4958751.0,3376530.0,68.1,3262876.0,65.8,113654.0,3.4,2001-04-01
26,Michigan,2001,4,7555096.0,5166173.0,68.4,4920212.0,65.1,245961.0,4.8,2001-04-01
27,Minnesota,2001,4,3769822.0,2850938.0,75.6,2750437.0,73.0,100501.0,3.5,2001-04-01
28,Mississippi,2001,4,2104239.0,1297822.0,61.7,1232298.0,58.6,65524.0,5.0,2001-04-01
29,Missouri,2001,4,4262391.0,2988065.0,70.1,2860509.0,67.1,127556.0,4.3,2001-04-01
30,Montana,2001,4,692175.0,467045.0,67.5,445665.0,64.4,21380.0,4.6,2001-04-01
31,Nebraska,2001,4,1290507.0,948970.0,73.5,920558.0,71.3,28412.0,3.0,2001-04-01
32,Nevada,2001,4,1572381.0,1110373.0,70.6,1056607.0,67.2,53766.0,4.8,2001-04-01
33,New Hampshire,2001,4,961136.0,693639.0,72.2,671775.0,69.9,21864.0,3.2,2001-04-01
34,New Jersey,2001,4,6483920.0,4279201.0,66.0,4117398.0,63.5,161803.0,3.8,2001-04-01
35,New Mexico,2001,4,1352652.0,859163.0,63.5,817343.0,60.4,41820.0,4.9,2001-04-01
36,New York,2001,4,14612984.0,9088124.0,62.2,8697675.0,59.5,390449.0,4.3,2001-04-01
51000,New York city,2001,4,6231377.0,3630895.0,58.3,3437955.0,55.2,192940.0,5.3,2001-04-01
37,North Carolina,2001,4,6193267.0,4195817.0,67.7,3988186.0,64.4,207631.0,4.9,2001-04-01
